album,album_0,album_1,album_2,album_3,album_4,album_5,album_6
Để Cho Anh Khóc (Single),-0.004424517,-0.0010353103,-0.018958578,0.0135691,0.0070539042,-0.0058516795,-0.017090533
Để Con Gánh Thay Nhọc Nhằn (Single),-0.013817486,-0.024503075,-0.009682933,-0.012376092,0.022400776,-0.01780359,0.0010759637
Để Con Tim Dẫn Lối (Single),0.0062010093,0.013249944,-0.008608547,0.021280078,0.009118712,0.014707178,-0.016165722
Để Em Lo (Single),-0.0106223365,0.0013115648,0.011755924,-0.003839257,0.018919822,0.0034485837,-0.0035518887
Để Lại Một Nỗi Đau (Single),-0.009172493,-0.02333251,0.00372392,0.007332069,-0.023666957,0.0074760774,-0.016156059
Để Người Khác Trân Trọng Anh (Single),0.0056593716,0.007831461,0.009613794,-0.021788761,0.003517711,0.011186982,0.020255545
Để Quá Khứ Ngủ Quên (Single),-0.0022355423,0.005849965,-0.02451991,-0.0016452682,-0.005552862,-0.003302255,-0.03880844
Để Quên Con Tim (EP),0.016514923,-0.0066964948,-0.025107667,0.0047384063,-0.04371562,0.035187256,-0.011097917
Để Rồi Xem (Let's See) (Single),-0.004446095,-0.0035262867,-0.010619407,-0.015464845,0.015394059,-0.025261825,0.015373355
Định Nghĩa Vô Thường,-0.00018773842,-0.005594882,0.021973167,-0.027862266,0.057933055,-0.030120391,0.054243457
Đố Em Biết Anh Đang Nghĩ Gì (Single),-0.0019886002,0.0012977239,0.006124881,-0.0013089016,-0.013530579,-0.0006871268,-0.002000515
Đồ Ngon (Single),0.010665448,-0.0005279418,-0.0054132664,0.017190065,0.016103443,0.008416519,-0.001789048
Đồng Cảnh Ngộ,0.0068280073,0.045797497,0.004383739,0.0058993855,0.026084954,-0.022322174,0.026877742
Độc Tình (Single),-0.0013193697,0.01910864,-0.0011267506,0.0027557195,0.013021877,-0.0023160905,-0.008178913
Động Lòng Rơi Nước Mắt (Single),0.016323596,-0.021613311,-0.00061140733,0.006025903,-0.018676843,-0.012590328,0.0035437779
Đời Của Nó Lỗi Tại Ai (Single),-0.038555093,0.0102698235,0.028911605,0.03136097,0.013526994,0.008378729,0.020222789
Đời Dạy Tôi (Single),-0.011147128,-0.0212915,-0.011522738,0.023623198,0.0042725094,0.029659057,0.0033657365
Đời Là Thế Thôi (Acoustic Version),-0.019665368,0.00070923346,-0.007761039,-0.011383979,0.013970497,0.0030988357,-0.004805413
Đời Mà (Single),-0.01154913,-0.0077335006,0.007882807,-0.00973387,0.009145739,-0.0018278301,0.013740803
"Đời Mà, Phải Có Ước Mơ Chứ",-0.010097744,-0.011254242,-0.034594335,-0.0017425508,-0.058135413,0.04654039,-0.03027885
Đời Nó Bạc (Single),0.020528043,-0.002404847,0.017057795,0.019831667,0.008595521,-0.0035191686,-0.0027257665
Đời Tôi Cô Đơn (Remix),-0.025355304,-0.011327126,-0.034478836,0.014494384,-0.042806335,0.04579054,-0.05915596
Đợi (EDM Version) (Single),-0.01041898,-0.029514745,0.0031068088,0.00013056546,0.0019802302,-0.0047428682,0.026945923
Đợi Anh (Single),0.016852159,-0.012824675,0.00693884,-0.009299897,0.028163824,0.026140977,-0.012184906
Đợi Anh Đến Hoa Cũng Tàn (Single),-0.0010431189,0.010020734,0.007857765,0.0045311335,0.007899075,0.00079812965,-0.0137617765
Đợi Chờ Làm Chi (Single),-0.0040027066,0.003055436,0.00861997,-0.0064852997,-0.009036499,-0.0018822082,0.0059465184
Đợi Em (Single),0.0141662555,0.014723222,-0.021019172,-0.0050629773,-0.018769717,0.009434914,-0.002688226
Đừng Bắt Anh Nói Xa Em (Single),0.009074055,-0.0065146117,0.007301917,0.012085767,-0.025475502,-0.017987248,0.0075789904
Đừng Chờ Anh Nữa (Single),-0.0019467328,0.022591848,0.0073943995,-0.0126328785,0.00857021,0.024289748,-0.018758431
Đừng Cố Yêu Khi Tàn Phai,0.02651971,-0.009600276,-0.02220209,-0.0037170008,-0.02231471,0.012806806,-0.011466511
Đừng Dối Lòng (Single),0.0067726015,-0.0038242838,0.006918203,-0.0037937015,0.017751098,-0.0022101298,0.018553287
Đừng Giận Anh Nhé (Single),-1.9617378e-06,-0.008633684,-0.0040357187,0.021819737,0.01057666,-0.0041907495,-0.009347495
Đừng Giận Anh Nữa (Single),0.016321357,-0.0015123651,0.017155543,-0.017991927,-0.013251474,-0.00014713258,0.0034685887
Đừng Hứa Với Em (Top Hits 32),0.014007583,-0.02889286,-0.041045837,-0.004781553,-0.028576713,0.0392093,-0.10950682
Đừng Khóc Vì Anh (Single),0.022567414,0.009473237,-0.0039176038,-0.0067819753,0.00016272106,-0.006992662,-0.008762765
Đừng Lừa Dối (Single),-0.008478808,0.012269071,-0.019156791,-0.0128301475,-0.023997668,0.0030904454,-0.0012490682
Đừng Nghĩ Mình Là Duy Nhất (Single),-0.027218431,0.004327999,-0.018749127,-0.009460524,-0.0057982295,0.0064197583,0.0064874636
Đừng Như Thói Quen (Cover) (Single),0.014168451,0.0071613104,-0.022607587,0.0032706917,-0.011965539,-0.009831438,0.00038282052
Đừng Như Thói Quen (Korean Version) (Single),-0.022181915,0.004876706,0.0022821152,-0.016849974,-0.00019713603,-0.013845943,-0.0052371398
Đừng Như Thói Quen (Remix) (Single),-0.012414547,-0.0042791455,0.0045500053,0.029809002,-0.007313541,-0.00042976812,0.013944322
Đừng Như Thói Quen (Single),-0.008011966,-0.018260527,-0.011996441,0.0012402341,-0.00090721546,-0.007545597,-0.0022847666
Đừng Như Thế (Single),0.011310371,-0.012111253,0.010035744,-0.014935317,-0.012391578,0.009627102,0.00980666
Đừng Nhắc Chuyện Lòng,0.010548897,0.0027990849,0.0005695492,-0.023001608,0.03201478,-0.029030448,0.01204752
Đừng Nuối Tiếc,8.04089e-05,0.008059894,0.01117464,0.0055578584,0.008526014,-0.021312142,0.013619301
Đừng Nói Lời Chia Tay Khi Em Vẫn Còn Yêu,-0.014564829,0.027577508,0.007905858,0.027282108,-0.022721056,-0.0039629405,0.0032970242
Đừng Nói Tôi Điên (Single),-0.008107858,-0.003826993,-0.025899876,-0.0017647356,0.011843237,-0.008822391,-0.0073777013
Đừng Nói Xa Nhau,0.02896357,0.040119223,0.024294794,0.0023533017,-0.008122275,-0.025763806,-0.0011967741
Đừng Nói Xa Nhau (Single),0.00013204812,-0.016881559,0.008719744,0.022853872,-0.010577886,-0.011932904,-0.015068248
Đừng Nói Yêu Tôi,-0.014620137,-0.0025855913,-0.06898845,-0.010273448,-0.0033143118,0.036664218,-0.01967684
Đừng Quên Câu Dân Ca (Single),0.0012465775,0.008874542,-0.0018519878,-0.007973371,0.022026688,-0.007557443,-0.003485751
Đừng Quên Tên Anh (Cover) (Single),0.0058401586,0.02837191,0.0011966683,0.006925787,0.0053935647,0.014709683,-0.0005723946
Đừng Quên Tên Anh (Single),0.023808071,0.013860223,0.03082076,-0.0048999405,-0.0058809454,-0.011554772,-0.0038821294
Đừng Trốn Trong Phòng (Single),-0.015490701,0.008860496,0.004873554,-0.01411092,-0.01164403,0.014936201,0.009169655
Đừng Tìm Anh Nữa (Single),0.012674177,-0.014496428,-0.006487963,0.010190298,0.023339713,-0.03213089,0.0014927782
Đừng Tự Chuốc Lấy Tổn Thương (EP),0.00910875,-0.011916654,-0.038334023,-0.023080915,-0.016580611,0.017516613,-0.05891911
Đừng Vô Tâm (Single),-0.012294121,0.009698398,-0.0056810463,0.0011044018,0.012491965,0.0016118549,0.005605577
Đừng Vội Vàng Đổi Thay (Single),0.031317733,-0.010583402,0.022012755,-0.013289982,-0.0035388775,-0.017676026,0.0048008733
Đừng Xa Tôi (Single),0.0031685524,-0.0015481546,-0.0060087377,0.0082904715,-0.018488865,0.011279273,-0.00087286456
Đừng Xem Ai Đó Là Cả Thế Giới (Single),0.020110905,-0.0048124185,0.016038824,0.012382455,0.017931636,0.018627603,0.010835638
Đừng Để Anh Thất Vọng,-0.0007965833,0.003450663,-0.0010938846,0.01650008,0.030250212,0.017041584,0.0233911
Đừng Để Xuân Đến Gần (Single),-0.014790149,0.004653336,-0.011358024,-0.017678365,-0.019092973,-0.0075570443,-0.0088397795
Ơn Mẹ (Single),0.00021105706,-0.013312015,0.009503052,-0.017820075,0.022309572,-0.024159258,0.009208621
Ưu Tư (Single),-0.0019140296,0.0010688112,0.009571789,-0.0033639863,-0.0012828081,-0.018188404,-0.0007814005
Ước Gì (Single),-0.0011551336,0.01051025,-0.0031750388,-0.02001094,-0.0070604896,-0.0066576363,-0.02445006
Ước Mơ Của Mẹ (Single),0.006015029,-0.0062216283,1.5214085e-06,0.012449173,0.0076184995,0.0011273958,0.008512741
Ước Nguyện Đầu Xuân,-0.046284862,-0.027669868,-0.07029072,0.008781875,-0.040127162,0.028866556,-0.07218043
Ảo Giác (Single),0.017867232,0.004584019,-0.004807978,-0.032621812,-1.0754914e-06,0.0065106945,0.011888449
Ảo Giác Cuộc Đời (Single),0.014001904,-0.0047586695,-0.013893886,0.026102817,-0.002086748,0.0038946173,0.0076627536
Ảo Mộng Tình Yêu (Single),0.0011311937,-0.003287881,0.0070697023,-0.008386599,0.0053517036,0.025363307,0.02610519
Ảo Ảnh,0.00487223,-0.01845605,-0.06418838,0.0367939,-0.060869627,0.049802132,-0.059314452
Ấm No Đời Đời (Single),-0.0023726136,-0.004894483,-0.01035629,-0.01195219,0.011340717,-0.012631031,-0.026922971
Ầu Ơ (EP),-0.0062962202,-0.013732806,0.0028227444,-0.008864556,0.015810538,-0.020587191,0.02027906
Ở Nhà Thôi (Single),0.013212915,0.0049130255,-0.013633808,-0.0062428988,-0.0022732094,0.011276886,0.013326523
Ở Trong Thành Phố (Single),-0.0025972016,0.0025337767,0.0040151663,0.019406568,0.0020059652,0.010880068,-0.001676786
Ừ Có Anh Đây (Single),0.00220728,0.014269228,-0.0030875392,-0.0021392244,-0.0067871474,0.0028988384,-0.011767209
undefined,-0.016362589,-0.0012287751,0.0059060613,-0.008132795,0.0048326426,0.00017584562,0.016351279
undefined,-0.016165365,0.010991286,0.016178468,-0.009860554,0.010370841,0.01677249,-0.0039167404
undefined,0.013131725,0.0076020076,-0.020951178,0.007944991,0.007937059,-0.00486435,-0.012708237
undefined,-0.011001265,-0.010301512,-0.0049467897,0.009257212,-0.022215158,0.00083815976,-0.00020214319
undefined,0.012663583,-0.03663502,-0.0112197995,0.0046706004,-0.009186547,-0.0050057434,0.016563123
undefined,-0.011442046,-0.015734073,0.0018735022,-0.015674353,0.0078004403,0.01866297,0.0066965646
undefined,-0.021555532,0.024829194,-0.019015666,-0.004029293,0.0005379833,-0.0022175577,-0.006329857
undefined,-0.020345077,0.00826077,-0.0006033145,-0.017317884,-0.0031746358,-0.0081213955,-0.007649701
undefined,-0.0045629875,0.016786968,-0.00013010464,0.00840485,0.002321145,-0.0075755594,0.01569965
undefined,-0.009744443,-0.029303957,-0.008161268,0.021136606,-0.005876951,0.0080460785,0.020299256
undefined,0.0013280049,0.00015548318,0.026981989,-0.00966176,0.012117421,0.0076899813,-0.013000064
undefined,-0.010144411,0.020782981,-0.010154754,0.0020435068,-0.00022280589,0.024260342,0.018182822
undefined,-0.026898256,0.0047443174,-0.033128947,-0.010970054,0.030053595,-0.008131943,-0.013520792
undefined,-0.01633187,0.00015353187,0.0052257488,0.007813059,-0.020317102,-0.02264666,0.010229778
undefined,0.00023958534,0.026680619,0.007839585,0.01104634,-0.010465847,-0.0048997975,-0.0030737133
undefined,-0.0019491799,-0.007284456,0.01179317,-0.01031437,0.004989408,0.010583341,-0.005066119
undefined,-0.001781065,0.0091802385,0.00171393,0.011777904,0.0024172545,-0.0065358477,0.00011582971
undefined,-0.009194902,0.014043085,0.036209248,0.018700823,-0.0055394,0.010213377,0.017664876
undefined,-0.023797046,-0.025218308,-0.013143966,-0.011599744,0.012706014,-0.0078930855,-0.021920403
undefined,0.008522591,0.004627188,0.03034192,0.006392336,0.0008102342,-0.002871342,-0.0026764683
undefined,-0.00052850915,-0.0009447381,0.0056988513,0.005626886,0.020143777,0.0022545084,-0.0048279115
undefined,0.004429385,-0.0040188427,-0.007187473,0.020675674,-0.0021411467,0.02991555,-0.008250668
undefined,0.003604748,0.0050240806,-0.0051984047,0.008916223,0.018665228,-0.010388526,0.007508849
undefined,-0.015474698,-0.005983292,0.0065239994,-0.0016654648,0.0051949336,-0.005123337,0.017498275
undefined,0.0006764084,-0.0054872707,-8.255765e-05,-0.008216483,0.0064725517,-0.002639432,-0.0020752295
undefined,0.014808823,-0.014761376,0.005701305,0.029367194,0.0023138628,-0.037200235,-0.0030298333
undefined,0.01324456,-0.005400683,0.017332342,-0.01355004,-0.010155067,-0.0086871665,0.00045219212
undefined,0.0009233087,-0.0061673312,-0.026356736,-0.0010114141,-0.016567308,0.0010839965,-0.0053265975
undefined,0.014662567,-0.015029344,-0.022297684,0.027957756,0.00012834967,-0.005722693,-0.010075536
undefined,0.008034178,0.009288624,0.0008375958,0.009135519,-0.0039326386,-0.028342819,0.013016626
undefined,-0.016170692,0.0091883,0.0074586966,6.1421844e-05,0.0016518869,0.008712684,-0.009661959
undefined,0.0010032173,-0.004092032,-0.015069341,-0.0032677453,-0.03234319,0.0070391903,-0.0043651955
undefined,-0.020079168,0.009180482,-0.009691734,-0.020935476,0.004963491,0.007886504,-0.014969325
undefined,-0.0028621815,-0.00027607306,-0.01450063,0.004733441,0.016919265,-0.002773886,0.0013061061
undefined,0.013199588,0.015543953,-0.010597791,-0.010820982,0.029900085,0.0071672937,0.007865283
undefined,-0.00335128,0.015036404,-0.011696339,0.008589909,-0.0043281913,0.009108531,0.0075458973
undefined,-0.010930879,-0.014718098,-0.015694048,0.012091156,0.009881383,0.00096991134,-0.009948549
undefined,-0.00011025891,0.012391185,-0.0037020496,-0.0057053952,-0.017349511,-0.0034545485,-0.0151821105
undefined,-0.010602558,0.009260058,0.018411508,-0.01460742,0.0050029317,-0.00085767766,-0.0030182716
undefined,0.018814407,0.0015088968,-0.019473199,-0.003326881,0.010358425,-0.010260037,-0.005403345
undefined,-0.0077704852,-0.010227763,0.0075526824,-0.006533553,-0.0017001178,0.007909874,-0.009797221
undefined,0.01516068,0.0030972473,0.029235851,-0.018532893,0.019605588,-0.00687321,0.012766063
undefined,0.0072421567,-0.012441968,0.0032050298,-0.014794816,0.011284722,0.013841632,-0.007772052
undefined,-0.006740261,0.0034367715,0.015221533,-0.008525049,-0.006523882,-0.0073762336,-0.0064986916
undefined,0.0019347966,0.025802135,-0.00492469,-0.001567743,0.0010698072,0.0042774393,-0.007706949
undefined,0.0066077085,0.0032627247,-0.004688249,0.0029121258,0.015314405,0.014538161,0.017212447
undefined,0.016691182,0.028667778,0.010616862,-0.0036326118,0.016468745,-0.024299936,-0.005126054
undefined,-0.015903894,0.011987119,0.0042441906,-0.016200036,0.006302049,0.002278318,-0.0024027184
undefined,0.005571106,-0.02687614,0.0020389028,-0.0060685626,0.009942507,0.0030604969,-0.004182557
undefined,0.030259494,-0.015731413,-0.008503595,-0.024567023,-0.0050669145,-0.0034581847,-0.01365892
undefined,0.0036296435,-0.0109733995,-0.009795768,0.012672591,0.034296624,-0.0019794963,0.0042651086
undefined,0.0057379752,-0.0001848083,0.008805892,-0.013019209,0.012901878,0.0048624896,0.010140048
undefined,0.020362051,0.0087977275,0.0067690527,-0.0024918995,-0.011187489,-0.007187589,0.008800729
undefined,-0.019512521,-0.012550826,-0.0026757866,-0.019292634,-0.008361662,-0.013225475,-0.009376483
undefined,-0.039534487,-0.012167973,-0.011731323,1.48274e-05,-0.023840439,0.014414893,-0.0043671587
undefined,-0.00897192,0.009643805,0.013946379,0.013425996,-0.01047144,0.013771477,0.00053243263
undefined,-0.016187826,-0.00800607,-0.00021053218,0.013045728,-0.0047729723,0.0059459573,-0.0031106486
undefined,-0.01076823,0.010311732,0.011928687,0.020222683,-0.008522173,0.0134016145,0.00017630607
undefined,-0.01604031,-0.002582816,-0.028561404,0.008711715,-0.008263698,0.008267613,0.009123326
undefined,0.02133907,-0.020576945,0.023489565,0.00073229225,0.0048878915,-0.017955884,-0.003730876
undefined,-0.02486011,-0.0035101897,0.018866831,0.0045890887,-0.00570606,0.014572796,-0.0076601757
undefined,0.007453905,-0.006538884,-0.0027751785,-0.015642857,-0.003494329,0.013649422,-0.023022901
undefined,0.017747406,-0.0040076682,-0.00055736897,0.0023889206,-0.005529067,0.004801179,-0.03541758
undefined,0.014678264,-0.012648506,0.0017624877,0.010430925,0.0018185682,0.0015562028,-0.0025026374
undefined,-0.0050155213,-0.011766778,-0.00044686347,-0.0013212177,-0.021881051,0.017554363,-0.00341817
undefined,0.007815597,0.0145928385,-0.006439054,-0.0014132261,-0.016692456,0.016695648,-0.0025664754
undefined,0.005260842,0.010796366,-0.024892706,-0.0061989436,0.010644938,-0.003484243,-0.0012363177
undefined,0.010216527,-0.0068104155,0.0051155454,-0.008907078,-0.025071735,-0.01821093,-0.005371374
undefined,-0.021086624,-0.009044568,-0.0019940988,-0.0027846377,0.021331275,0.010472225,-0.003987602
undefined,-0.017116487,0.013374838,0.001364011,0.02314471,0.0043083206,-0.018491164,0.0102974605
undefined,0.008231583,-0.017513668,-0.0035369075,0.0005542167,-0.026713919,0.02165692,0.011222501
undefined,-0.010784313,-0.0011728741,-0.018542698,-0.0045014555,0.013109544,0.021766216,-0.0025427626
undefined,0.016735971,-0.018143442,0.0032400712,-0.00802035,-0.0031929798,-0.004572738,-0.021777647
undefined,-0.022393188,0.0021043285,-0.02024501,0.017411757,-0.017006448,-0.0005165264,0.001000934
undefined,0.01544559,-0.010961702,-0.025205815,0.013364446,0.02717104,0.007476649,-0.010366024
undefined,0.016509015,0.006727273,-0.012127185,0.0045050494,0.0113384705,-0.021198843,-0.0004048966
undefined,0.007782156,0.003011567,-0.010503147,0.013454765,0.010545509,0.00041375606,0.0067581176
undefined,-0.004121422,0.012013721,0.008729943,0.012571943,0.0033281792,-0.01668494,0.0016882069
undefined,0.012653398,-0.011731939,0.0063023926,0.020375142,0.018107738,-0.021363515,0.00830076
undefined,0.0059339525,-0.010735367,0.004906581,0.017863277,-0.016998928,-0.013180527,0.005614369
undefined,0.01687203,-0.019247023,0.00025889798,-0.02867803,-0.0066332603,-0.019419573,0.024256432
undefined,-0.005426585,-0.012693298,0.015332137,-0.015646812,0.005224907,0.0014221147,-0.00070213
undefined,-0.0017228968,-0.0076948307,0.0097008515,-0.0071572317,-0.008645083,-0.015304027,-0.0018181577
undefined,-0.014802793,0.009641552,-0.001898814,0.013659321,-0.0043583275,-0.009300014,0.0030547504
undefined,0.021883149,-0.019365296,0.0015481226,0.003348203,0.022720546,-0.0029647134,0.007197564
undefined,-0.014187356,-0.013336254,-0.020720683,-0.01493254,-0.0064463443,0.018595245,0.010374667
undefined,0.0024883214,-0.0009899854,-0.011383359,0.011894774,0.008030262,-0.032521345,0.017158147
undefined,0.012870992,0.01808862,0.021103764,-0.010313795,-0.018128742,-0.019880222,-0.012144504
undefined,0.004129181,0.0023039528,-0.009190227,0.0135477185,-0.016592184,-0.025635889,-0.01110794
undefined,-0.00069142506,0.015472296,0.010066911,0.015880484,0.003343589,-0.0070380666,-0.009423128
undefined,0.022908505,-0.0025971986,0.0057044867,0.01390039,-0.008787053,-0.010637077,-0.008418519
undefined,0.0027459033,0.0020707988,0.0010423877,0.010613369,0.03278351,0.00885569,0.005743264
undefined,-0.0072429916,0.0022915408,0.011605169,0.007274597,-0.010177099,-0.019601304,0.0033404597
undefined,0.0035266944,0.0028242574,0.02249128,0.0176618,-0.008626044,-0.0014414247,0.017553825
undefined,-0.005093898,-0.0008093797,0.016906884,-0.0043223375,-0.004196556,0.007921984,-0.021878874
undefined,-0.0020175152,-0.004304292,-0.01426585,0.003268071,0.02017879,0.0072432244,0.0031112768
undefined,-0.006328544,0.013083818,-0.00016041697,0.0007938392,-0.011028934,-0.00032716765,0.013109416
undefined,-0.0008636974,-0.004237532,-0.008157396,-0.010761884,0.0007886961,-0.0057611847,-0.00057923497
undefined,-0.010279645,0.0150974495,0.0068637007,-0.013603953,0.027761385,0.013501005,-0.013226949
undefined,0.003433492,-0.001784306,0.004138992,0.00866209,0.0012250238,0.006736963,-0.00061831065
undefined,0.0054048705,-0.009124951,0.009174308,-0.01864732,-0.008417489,0.0039070374,0.0009488963
undefined,-0.01511685,0.033596456,0.0048144152,-0.008019013,0.019645503,0.015792955,0.012784816
undefined,-0.011621041,0.008763018,0.0018528558,-0.0055538034,-0.0027001358,-0.0064151073,0.0067044855
undefined,-0.007928183,-0.013101494,0.0038899935,-0.005756681,-0.0008541718,0.0065344214,0.022206381
undefined,0.025344944,0.0061938087,-0.019714274,0.010572672,0.024443954,0.0066561317,0.0019153118
undefined,0.02327991,-0.0011523388,0.009340469,0.005277933,-0.007730498,0.0059884363,-0.0052110134
